symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
ORNUSDT,0.00490000,1.011,0.48959835,0.48500000,0.48950000,156.30000000,0.48950000,107.60000000,0.49060000,114.90000000,0.48460000,0.49920000,0.48130000,881027.60000000,431349.66120000,1697729088617,1697815488617,18218577,18222387,3811
TRXNGN,0.00000000,0.000,0.00000000,20.71000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SXPTRY,0.26600000,3.617,7.49133089,7.35300000,7.62000000,7.30000000,7.59900000,333.30000000,7.60900000,2192.10000000,7.35400000,7.65500000,7.35400000,680118.50000000,5094992.72520000,1697729080407,1697815480407,9615513,9616812,1300
UTKBTC,-0.00000003,-1.667,0.00000177,0.00000179,0.00000177,396.00000000,0.00000176,10798.00000000,0.00000177,3825.00000000,0.00000180,0.00000180,0.00000173,515906.00000000,0.91486053,1697728917850,1697815317850,7355812,7356118,307
UTKUSDT,0.00100000,1.953,0.05195599,0.05120000,0.05220000,11221.00000000,0.05220000,4012.00000000,0.05230000,1856.00000000,0.05120000,0.05330000,0.05090000,7153063.00000000,371644.48140000,1697729035064,1697815435064,19004038,19006940,2903
XVSBNB,0.00025000,1.147,0.02218917,0.02176000,0.02205000,5.72000000,0.02208000,21.23000000,0.02215000,46.60000000,0.02180000,0.02269000,0.02176000,4770.00000000,105.84232290,1697729085615,1697815485615,3039019,3039493,475
XVSBTC,-0.00000060,-0.375,0.00016230,0.00015970,0.00015920,68.81000000,0.00015930,21.26000000,0.00015980,99.95000000,0.00015980,0.00016620,0.00015850,22767.01000000,3.69516173,1697729085575,1697815485575,10940007,10940897,891
XVSBUSD,0.12000000,2.614,4.72145781,4.60000000,4.71000000,4.66000000,4.71000000,82.03000000,4.72000000,179.34000000,4.59000000,4.83000000,4.59000000,13630.36000000,64355.16970000,1697729085824,1697815485824,15133096,15133972,877
XVSUSDT,0.13000000,2.832,4.71304404,4.59000000,4.72000000,4.33000000,4.71000000,1552.34000000,4.72000000,3518.11000000,4.59000000,4.84000000,4.57000000,324228.25000000,1528102.02130000,1697729088030,1697815488030,51715758,51723337,7580
ALPHABNB,0.00000000,0.000,0.00000000,0.00029900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ALPHABTC,-0.00000005,-2.101,0.00000236,0.00000238,0.00000233,1826.00000000,0.00000233,6073.00000000,0.00000234,43.00000000,0.00000238,0.00000239,0.00000232,129992.00000000,0.30723309,1697729087054,1697815487054,6807776,6808029,254
ALPHABUSD,-0.00160000,-2.033,0.07763087,0.07850000,0.07710000,39.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07870000,0.07920000,0.07590000,242660.00000000,18837.90630000,1695265207218,1695351607218,5220040,5220489,450
ALPHAUSDT,0.00070000,1.026,0.06893458,0.06820000,0.06890000,3984.00000000,0.06890000,118949.00000000,0.06900000,71033.00000000,0.06820000,0.07050000,0.06760000,6797976.00000000,468615.64370000,1697729079798,1697815479798,42824950,42829254,4305
VIDTBTC,0.00000000,0.000,0.00000059,0.00000059,0.00000059,9665.00000000,0.00000058,535245.00000000,0.00000059,91284.00000000,0.00000059,0.00000060,0.00000058,835321.00000000,0.49216280,1697729013253,1697815413253,7998173,7998373,201
VIDTBUSD,0.00038000,2.246,0.01728674,0.01695000,0.01730000,3760.00000000,0.01728000,36047.00000000,0.01745000,6534.00000000,0.01692000,0.01759000,0.01692000,761813.00000000,13169.26038000,1697729073610,1697815473610,15753915,15754097,183
AAVEBNB,0.00470000,1.547,0.31098846,0.30430000,0.30860000,1.11500000,0.30860000,4.00900000,0.30870000,1.15500000,0.30390000,0.32510000,0.30100000,2409.66500000,749.37800040,1697729083958,1697815483958,3420760,3423597,2838
BTCBRL,4519.00000000,3.109,148473.19909519,145309.00000000,149865.00000000,0.00193000,149862.00000000,0.03382000,149863.00000000,0.00917000,145346.00000000,152500.00000000,143949.00000000,299.07990000,44405349.53807000,1697729088264,1697815488264,27976943,28004633,27691
USDTBRL,-0.01300000,-0.256,5.07209963,5.08200000,5.06900000,631.20000000,5.06800000,369.20000000,5.06900000,14733.40000000,5.08200000,5.08900000,5.04700000,8676459.30000000,44007866.01330000,1697729088692,1697815488692,35833221,35855794,22574
AAVEBTC,-0.00001200,-0.536,0.00224735,0.00223900,0.00222800,7.84100000,0.00222700,0.08900000,0.00222800,28.09600000,0.00224000,0.00234600,0.00219200,11363.78300000,25.53845060,1697729073890,1697815473890,22916691,22926558,9868
AAVEETH,-0.00014000,-0.341,0.04132888,0.04116000,0.04097000,0.14800000,0.04095000,2.45500000,0.04099000,0.31500000,0.04111000,0.04324000,0.04043000,3061.60000000,126.53250984,1697729039096,1697815439096,3405680,3408509,2830
AAVEBUSD,1.74000000,2.717,65.50804696,64.07000000,65.79000000,2.31300000,65.81000000,45.68100000,65.92000000,20.00000000,64.05000000,70.08000000,63.41000000,14454.28100000,946871.71853000,1697729084298,1697815484298,10744589,10750517,5929
AAVEUSDT,1.81000000,2.826,66.73910221,64.05000000,65.85000000,0.65000000,65.85000000,21.31600000,65.86000000,52.41800000,64.04000000,70.13000000,63.37000000,368538.02300000,24595896.78393000,1697729084689,1697815484689,106751856,106894970,143115
AAVEBKRW,0.00000000,0.000,0.00000000,164167.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
NEARBNB,0.00008500,1.832,0.00468592,0.00464100,0.00472600,1224.80000000,0.00472700,1031.90000000,0.00473100,1404.50000000,0.00464100,0.00473300,0.00461600,161038.10000000,754.61141980,1697729012826,1697815412826,1194652,1195236,585
NEARBTC,-0.00000010,-0.292,0.00003407,0.00003422,0.00003413,13.40000000,0.00003412,49.60000000,0.00003413,1995.90000000,0.00003423,0.00003452,0.00003375,365310.70000000,12.44432323,1697729084815,1697815484815,23546297,23549743,3447
NEARBUSD,0.03200000,3.269,0.99437386,0.98000000,1.01100000,0.80000000,1.00800000,215.30000000,1.00900000,246.10000000,0.97900000,1.01900000,0.97100000,104618.80000000,104030.19990000,1697729085392,1697815485392,30538614,30540036,1423
NEARUSDT,0.03100000,3.170,0.99745698,0.97900000,1.00900000,516.00000000,1.00800000,20092.10000000,1.00900000,5772.30000000,0.97800000,1.02000000,0.97100000,5534561.70000000,5520487.19400000,1697729088287,1697815488287,131399423,131420705,21283
SXPUPUSDT,0.00000000,0.000,0.00000000,0.17426000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SXPDOWNUSDT,0.00000000,0.000,0.00000000,0.08950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DOTBKRW,0.00000000,0.000,0.00000000,13514.98000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SXPGBP,0.00000000,0.000,0.00000000,0.40800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FILBNB,0.00007000,0.465,0.01515874,0.01504000,0.01511000,48.00000000,0.01512000,160.00000000,0.01517000,54.20000000,0.01504000,0.01524000,0.01502000,2597.04000000,39.36786320,1697729047951,1697815447951,4797360,4797499,140
FILBTC,-0.00000140,-1.266,0.00011004,0.00011080,0.00010920,288.56000000,0.00010910,878.85000000,0.00010930,1399.73000000,0.00011060,0.00011160,0.00010860,87015.24000000,9.57555174,1697729085490,1697815485490,21226758,21228682,1925
FILBUSD,0.06500000,2.054,3.22012428,3.16500000,3.23000000,122.23000000,3.22900000,213.65000000,3.23000000,14.78000000,3.16500000,3.28700000,3.15600000,64122.44000000,206482.22595000,1697729077665,1697815477665,23831127,23833188,2062
FILUSDT,0.06500000,2.053,3.22906279,3.16700000,3.23100000,165.96000000,3.23000000,193.43000000,3.23100000,3217.95000000,3.16600000,3.29000000,3.15400000,2795360.31000000,9026393.95034000,1697729088781,1697815488781,182648538,182688546,40009
FILUPUSDT,0.00000000,0.000,0.00000000,0.15150000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FILDOWNUSDT,0.00000000,0.000,0.00000000,0.00076660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
YFIUPUSDT,0.00000000,0.000,0.00000000,0.11690000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
YFIDOWNUSDT,0.00000000,0.000,0.00000000,0.90090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
INJBNB,-0.00020000,-0.499,0.04058570,0.04008000,0.03988000,87.20000000,0.04004000,3.00000000,0.04010000,3.00000000,0.04008000,0.04143000,0.03985000,9809.70000000,398.13358600,1697729067383,1697815467383,3434250,3436139,1890
INJBTC,-0.00000680,-2.299,0.00029640,0.00029560,0.00028900,35.40000000,0.00028920,6.80000000,0.00028930,3.00000000,0.00029580,0.00030450,0.00028740,69784.40000000,20.68391422,1697729082394,1697815482394,8257573,8263399,5827
INJBUSD,0.09800000,1.159,8.65514610,8.45500000,8.55700000,17.50000000,8.54500000,11.70000000,8.55600000,459.70000000,8.45900000,8.84100000,8.39700000,25890.50000000,224086.06000000,1697729088892,1697815488892,9564375,9565678,1304
INJUSDT,0.09400000,1.112,8.63518537,8.45700000,8.55100000,6.30000000,8.55100000,23.70000000,8.55200000,9.50000000,8.45700000,8.84600000,8.39100000,1783751.90000000,15403028.30700000,1697729088987,1697815488987,43724073,43786964,62892
AERGOBTC,0.00000032,8.964,0.00000381,0.00000360,0.00000389,73.00000000,0.00000389,358.00000000,0.00000390,9158.00000000,0.00000357,0.00000405,0.00000354,1613756.00000000,6.14444114,1697729008625,1697815408625,5523223,5524591,1369
AERGOBUSD,-0.00060000,-0.595,0.10127468,0.10110000,0.10030000,542.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10090000,0.10280000,0.10020000,130941.00000000,13261.00790000,1696482012075,1696568412075,8235687,8235802,116
LINKEUR,0.23400000,3.359,7.13368238,6.98500000,7.20100000,50.00000000,7.20200000,222.25000000,7.20600000,50.00000000,6.96700000,7.28400000,6.89500000,22473.45000000,160318.45429000,1697729088525,1697815488525,5440246,5441063,818
ONEBUSD,0.00035000,3.973,0.00896875,0.00881000,0.00916000,52164.10000000,0.00916000,38494.10000000,0.00917000,63478.60000000,0.00881000,0.00927000,0.00876000,32530999.60000000,291762.32844000,1697729086670,1697815486670,22381940,22383573,1634
EASYETH,0.00000000,0.000,0.00000000,0.00623000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AUDIOBTC,-0.00000008,-1.699,0.00000466,0.00000471,0.00000463,66.40000000,0.00000463,7400.40000000,0.00000465,4193.20000000,0.00000471,0.00000471,0.00000459,86198.00000000,0.40203034,1697729053354,1697815453354,10884444,10885002,559
AUDIOBUSD,0.00160000,1.059,0.15202846,0.15150000,0.15270000,100.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15110000,0.15410000,0.14990000,88644.70000000,13476.51763000,1694062805198,1694149205198,10923458,10923629,172
AUDIOUSDT,0.00240000,1.782,0.13607223,0.13470000,0.13710000,752.40000000,0.13710000,22312.70000000,0.13720000,516.70000000,0.13470000,0.13950000,0.13300000,4295100.00000000,584443.84826000,1697729073869,1697815473869,47327104,47332947,5844
CTKBNB,0.00001600,0.823,0.00195960,0.00194300,0.00195900,8.60000000,0.00195500,259.60000000,0.00196100,175.30000000,0.00194300,0.00197500,0.00194000,193314.90000000,378.81980170,1697729067894,1697815467894,3767677,3768318,642
CTKBTC,-0.00000013,-0.909,0.00001433,0.00001429,0.00001417,244.00000000,0.00001413,122.00000000,0.00001418,665.30000000,0.00001430,0.00001449,0.00001404,194795.00000000,2.79204332,1697729017669,1697815417669,5872040,5872815,776
CTKBUSD,-0.03300000,-5.820,0.54138416,0.56800000,0.53400000,72.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56700000,0.56700000,0.51700000,51677.30000000,27977.27160000,1692154814401,1692241214401,5746550,5747036,487
CTKUSDT,0.00900000,2.200,0.41581650,0.40900000,0.41800000,18350.40000000,0.41700000,21314.20000000,0.41800000,5604.40000000,0.40900000,0.42400000,0.40800000,1125754.40000000,468107.25660000,1697729088021,1697815488021,29642903,29646301,3399
BCHUPUSDT,0.00000000,0.000,0.00000000,0.07240000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BCHDOWNUSDT,0.00000000,0.000,0.00000000,0.22470000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BOTBTC,0.00000000,0.000,0.00000000,0.04906000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
BOTBUSD,0.00000000,0.000,0.00000000,2783.23000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ETHBRL,238.17000000,3.011,8060.22780337,7916.54000000,8147.93000000,0.01230000,8141.69000000,0.13400000,8146.66000000,0.63140000,7909.76000000,8232.19000000,7821.00000000,661.72500000,5333654.24318400,1697729089165,1697815489165,11795980,11800490,4511
DOTEUR,0.09500000,2.765,3.51920160,3.43800000,3.53100000,228.00000000,3.53000000,241.26000000,3.53100000,84.40000000,3.43600000,3.59600000,3.41300000,82454.22000000,290173.02331000,1697729086041,1697815486041,9116544,9119378,2835
AKROBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AKROUSDT,-0.00008000,-1.401,0.00564035,0.00571000,0.00563000,56999.00000000,0.00562000,847099.00000000,0.00563000,140018.00000000,0.00571000,0.00578000,0.00547000,325227465.00000000,1834397.80052000,1697729081016,1697815481016,35176491,35192102,15612
KP3RBNB,0.00000000,0.000,0.00000000,0.20250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
KP3RBUSD,-0.03000000,-0.066,45.57214101,45.42000000,45.39000000,1.22000000,0.00000000,0.00000000,0.00000000,0.00000000,45.42000000,46.29000000,44.86000000,426.06000000,19416.46640000,1696482038775,1696568438775,14655137,14655329,193
AXSBNB,0.00023000,1.173,0.01979583,0.01959000,0.01983000,8.38000000,0.01984000,5.54000000,0.01987000,27.40000000,0.01960000,0.02005000,0.01945000,3361.27000000,66.53914280,1697729013669,1697815413669,3261327,3261607,281
AXSBTC,-0.00000110,-0.762,0.00014337,0.00014420,0.00014330,3.71000000,0.00014320,119.88000000,0.00014340,68.55000000,0.00014440,0.00014510,0.00014150,52033.98000000,7.46022844,1697729087128,1697815487128,14082914,14085268,2355
AXSBUSD,0.10000000,2.421,4.16029188,4.13000000,4.23000000,300.00000000,4.23000000,1140.87000000,4.24000000,569.45000000,4.13000000,4.28000000,4.10000000,82392.39000000,342776.39070000,1697729079622,1697815479622,28090685,28092824,2140
AXSUSDT,0.12000000,2.913,4.19562608,4.13000000,4.24000000,33.78000000,4.23000000,9065.31000000,4.24000000,5790.10000000,4.12000000,4.29000000,4.09000000,545425.26000000,2288400.44680000,1697729082056,1697815482056,126810979,126819165,8187
HARDBNB,0.00000800,1.578,0.00051474,0.00051200,0.00051500,164.00000000,0.00051400,4006.00000000,0.00052000,4030.00000000,0.00050700,0.00052500,0.00050700,16728.00000000,8.61057300,1697728634416,1697815034416,1168631,1168661,31
HARDBTC,-0.00000004,-1.064,0.00000373,0.00000373,0.00000372,1810.00000000,0.00000371,4444.00000000,0.00000373,5098.00000000,0.00000376,0.00000380,0.00000367,192357.00000000,0.71841402,1697728963379,1697815363379,4589884,4590137,254
HARDBUSD,0.00510000,4.904,0.10692010,0.10400000,0.10910000,227.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10400000,0.10910000,0.10400000,103054.00000000,11018.54350000,1697691652071,1697778052071,4943854,4943977,124
HARDUSDT,0.00270000,2.519,0.10975887,0.10730000,0.10990000,163.00000000,0.10990000,5048.00000000,0.11000000,4143.00000000,0.10720000,0.11190000,0.10670000,3678193.00000000,403714.30900000,1697729037124,1697815437124,22572889,22576211,3323
BNBBRL,10.00000000,0.934,1076.57978443,1070.00000000,1081.00000000,1.74500000,1080.00000000,5.32400000,1081.00000000,0.35400000,1071.00000000,1092.00000000,1062.00000000,1414.28600000,1522591.71700000,1697729084153,1697815484153,11574681,11577596,2916
LTCEUR,2.07000000,3.565,59.36922993,58.06000000,60.13000000,2.75400000,60.13000000,54.73900000,60.14000000,7.44100000,58.06000000,60.76000000,57.68000000,8041.02300000,477389.34332000,1697729087824,1697815487824,9654905,9660130,5226
RENBTCBTC,0.00000000,0.000,0.00000000,0.99310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
RENBTCETH,0.00000000,0.000,0.00000000,16.29900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DNTBUSD,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
DNTUSDT,0.00000000,0.000,0.00000000,0.03600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SLPETH,0.00000001,1.149,0.00000092,0.00000087,0.00000088,3280607.00000000,0.00000087,3785793.00000000,0.00000088,1459085.00000000,0.00000087,0.00000100,0.00000086,167657775.00000000,154.91107698,1697729085329,1697815485329,9919930,9924214,4285
ADAEUR,0.00520000,2.246,0.23487176,0.23190000,0.23670000,409.60000000,0.23660000,30798.00000000,0.23670000,799.20000000,0.23150000,0.23930000,0.22970000,567718.40000000,133341.01711000,1697729077444,1697815477444,24073230,24074719,1490
LTCNGN,0.00000000,0.000,0.00000000,78132.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CVPETH,0.00000000,0.000,0.00000000,0.00032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
CVPBUSD,0.00440000,1.456,0.30894215,0.30300000,0.30670000,150.60000000,0.30650000,2461.40000000,0.30820000,223.00000000,0.30230000,0.31690000,0.30210000,33329.00000000,10296.73287000,1697729043770,1697815443770,8992191,8992357,167
STRAXBTC,-0.00000075,-3.363,0.00002215,0.00002235,0.00002155,661.20000000,0.00002155,25.60000000,0.00002160,1545.90000000,0.00002230,0.00002355,0.00002053,764255.00000000,16.92580815,1697729088919,1697815488919,4326613,4329548,2936
STRAXETH,0.00000000,0.000,0.00000000,0.00031880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
STRAXBUSD,0.00000000,0.000,0.46912205,0.47200000,0.47100000,38.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47100000,0.47500000,0.46300000,15330.90000000,7192.06330000,1691031626832,1691118026832,2952791,2952857,67
STRAXUSDT,-0.00400000,-0.624,0.63999655,0.64100000,0.63700000,9476.70000000,0.63700000,2262.40000000,0.63800000,3235.80000000,0.64100000,0.67600000,0.60100000,22593823.10000000,14459968.82730000,1697729088638,1697815488638,14651359,14704436,53078
FORBTC,-0.00000003,-4.688,0.00000062,0.00000063,0.00000061,14217.00000000,0.00000061,452811.00000000,0.00000062,95311.00000000,0.00000064,0.00000064,0.00000060,525246.00000000,0.32576007,1697729080396,1697815480396,3363877,3364021,145
FORBUSD,-0.00017000,-0.988,0.01716093,0.01720000,0.01703000,5871.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01720000,0.01750000,0.01686000,553742.40000000,9502.73497700,1692846006378,1692932406378,13204794,13204911,118
UNFIBNB,0.00000000,0.000,0.00000000,0.02654000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
UNFIBTC,-0.00000480,-2.323,0.00020382,0.00020640,0.00020180,0.60000000,0.00020130,196.40000000,0.00020190,198.70000000,0.00020660,0.00021250,0.00019400,22850.90000000,4.65741918,1697729084751,1697815484751,6723620,6725301,1682
UNFIBUSD,0.04700000,0.795,6.03300985,5.90000000,5.95700000,2.20000000,5.95300000,16.70000000,5.96300000,47.50000000,5.91000000,6.33200000,5.69400000,20414.30000000,123159.67290000,1697729087971,1697815487971,9102626,9104254,1629
UNFIUSDT,0.05800000,0.983,5.93207567,5.89800000,5.95700000,42.40000000,5.95700000,240.00000000,5.95900000,121.70000000,5.89900000,6.33800000,5.69000000,1830089.00000000,10856226.43040000,1697729089131,1697815489131,53110179,53174077,63899
FRONTETH,0.00000000,0.000,0.00000000,0.00033040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
FRONTBUSD,0.01720000,6.698,0.27228459,0.25640000,0.27400000,341.00000000,0.27400000,983.00000000,0.27460000,619.00000000,0.25680000,0.28270000,0.25410000,500996.00000000,136413.48890000,1697729076558,1697815476558,17003542,17005012,1471
BCHABUSD,0.00000000,0.000,0.00000000,43.64100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ROSEBTC,-0.00000001,-0.719,0.00000139,0.00000139,0.00000138,8909.00000000,0.00000138,510777.00000000,0.00000139,12600.00000000,0.00000139,0.00000141,0.00000136,905677.00000000,1.25855004,1697729086279,1697815486279,9688471,9688726,256
ROSEBUSD,0.00106000,2.650,0.04067888,0.04000000,0.04106000,2000.00000000,0.04100000,7308.10000000,0.04108000,58229.50000000,0.04000000,0.04154000,0.03991000,3871577.20000000,157491.41177600,1697729072736,1697815472736,28202367,28203171,805
ROSEUSDT,0.00104000,2.601,0.04070899,0.03995000,0.04102000,1376.40000000,0.04102000,21855.90000000,0.04103000,2742.70000000,0.03998000,0.04154000,0.03992000,55667437.20000000,2266165.34885600,1697729087437,1697815487437,86725205,86739841,14637
AVAXTRY,7.20000000,2.853,258.61953817,252.50000000,259.60000000,118.10000000,259.70000000,306.87000000,259.90000000,125.28000000,252.40000000,264.70000000,252.30000000,124784.79000000,32271784.76100000,1697729080642,1697815480642,26533247,26539327,6081
BUSDBRL,-0.01100000,-0.217,5.07031908,5.08000000,5.06800000,33.20000000,5.06700000,1013.90000000,5.06800000,966.80000000,5.07900000,5.09000000,5.04400000,324302.20000000,1644315.63290000,1697728947808,1697815347808,14289050,14290158,1109
AVAUSDT,0.01100000,2.540,0.44446505,0.43300000,0.44400000,250.40000000,0.44300000,2040.90000000,0.44400000,55.90000000,0.43300000,0.45300000,0.43300000,642373.10000000,285512.39330000,1697729025705,1697815425705,13019664,13024875,5212
SYSBUSD,0.00170000,2.122,0.08482383,0.08000000,0.08180000,18321.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08010000,0.09270000,0.07950000,966965.00000000,82021.67020000,1697698844953,1697785244953,10806401,10807955,1555
XEMUSDT,0.00129000,5.051,0.02633227,0.02554000,0.02683000,248.00000000,0.02682000,153548.00000000,0.02684000,2930.00000000,0.02554000,0.02699000,0.02552000,21774247.00000000,573365.40842000,1697729088751,1697815488751,36552916,36558255,5340
HEGICETH,0.00000000,0.000,0.00000000,0.00001647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
HEGICBUSD,0.00000000,0.000,0.00000000,0.02120000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AAVEUPUSDT,0.00000000,0.000,0.00000000,0.60080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AAVEDOWNUSDT,0.00000000,0.000,0.00000000,0.00467300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PROMBNB,0.00000000,0.000,0.00000000,0.01443000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
PROMBUSD,0.10200000,2.534,4.09287220,4.02600000,4.12800000,5.02000000,4.12700000,24.23000000,4.13400000,7.20000000,4.02600000,4.19400000,3.98500000,16916.92000000,69238.79157000,1697729074328,1697815474328,16786011,16786801,791
XRPBRL,0.20800000,8.438,2.58552635,2.46700000,2.67300000,17.00000000,2.67100000,2072.00000000,2.67600000,12.00000000,2.46500000,2.68900000,2.45300000,541713.00000000,1400613.23600000,1697729088907,1697815488907,3288869,3291587,2719
XRPNGN,0.00000000,0.000,0.00000000,214.17000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
SKLBTC,0.00000001,1.471,0.00000069,0.00000069,0.00000069,1607.00000000,0.00000069,313030.00000000,0.00000070,77551.00000000,0.00000068,0.00000071,0.00000068,721980.00000000,0.49955173,1697729088499,1697815488499,4319458,4319874,417
SKLBUSD,-0.00266000,-11.010,0.02240043,0.02415000,0.02150000,1316.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02416000,0.02435000,0.01909000,2354350.00000000,52738.46089000,1692241220608,1692327620608,4891791,4892192,402
